"","date","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"383",2016-03-02,25.1875,52.9500007629395,8.23499965667725,42.2200012207031,154.199996948242,59.7599983215332,97,97.6100006103516,29.0104999542236
"384",2016-03-03,25.375,52.3499984741211,8.16250038146973,42.8300018310547,155.330001831055,59.9599990844727,98.8199996948242,97.9300003051758,28.8745002746582
"385",2016-03-04,25.7525005340576,52.0299987792969,8.13749980926514,42.8300018310547,156.839996337891,60.0499992370605,98.4800033569336,101.580001831055,28.7569999694824
"386",2016-03-07,25.4675006866455,51.0299987792969,8.08500003814697,42.6100006103516,155.350006103516,59.939998626709,99.3899993896484,95.4899978637695,28.1399993896484
"387",2016-03-08,25.2574996948242,51.6500015258789,7.9375,41.0499992370605,151.600006103516,58.7799987792969,97.8199996948242,96.2300033569336,28.0130004882812
"388",2016-03-09,25.2800006866455,52.8400001525879,7.93249988555908,41.1500015258789,149.910003662109,59.1199989318848,97.6600036621094,98,27.9734992980957
"389",2016-03-10,25.2924995422363,52.0499992370605,7.92000007629395,41.3699989318848,151.020004272461,58.6100006103516,97.0400009155273,97.3600006103516,27.9465007781982
"390",2016-03-11,25.5650005340576,53.0699996948242,8.05500030517578,42.9900016784668,153.940002441406,59.3400001525879,97.9400024414062,97.6600036621094,28.4804992675781
"391",2016-03-14,25.6299991607666,53.1699981689453,8.07499980926514,42.6699981689453,153.490005493164,59.1199989318848,98.8099975585938,98.129997253418,28.6685009002686
"392",2016-03-15,26.1450004577637,53.5900001525879,8.03499984741211,42.5900001525879,152.029998779297,59.2000007629395,98.2399978637695,97.8600006103516,28.8509998321533
"393",2016-03-16,26.4925003051758,54.3499984741211,8.27499961853027,42.2299995422363,150.539993286133,58.9199981689453,98.4400024414062,99.3499984741211,28.7134990692139
"394",2016-03-17,26.4500007629395,54.6599998474121,8.20499992370605,42.8499984741211,152.910003662109,58.75,99.5999984741211,99.7200012207031,27.9720001220703
"395",2016-03-18,26.4799995422363,53.4900016784668,8.45250034332275,43.5400009155273,157.600006103516,60.4799995422363,99.1999969482422,101.120002746582,27.6040000915527
"396",2016-03-21,26.4775009155273,53.8600006103516,8.47749996185303,43.5999984741211,156.289993286133,60.4599990844727,98.4599990844727,101.059997558594,27.6989994049072
"397",2016-03-22,26.6800003051758,54.0699996948242,8.46249961853027,43.3800010681152,154.199996948242,60.2400016784668,97.5800018310547,99.8399963378906,28.0240001678467
"398",2016-03-23,26.5324993133545,53.9700012207031,8.60750007629395,42.3699989318848,154.080001831055,59.939998626709,96.8300018310547,99.5899963378906,28.4815006256104
"399",2016-03-24,26.4174995422363,54.2099990844727,8.61999988555908,41.939998626709,153,59.4799995422363,97.2200012207031,98.3600006103516,29.1474990844727
"400",2016-03-28,26.2975006103516,53.5400009155273,8.70750045776367,41.9199981689453,153.839996337891,59.4000015258789,98.0899963378906,101.209999084473,28.9934997558594
"401",2016-03-29,26.9200000762939,54.7099990844727,8.84749984741211,41.7200012207031,155.029998779297,59.0299987792969,98.1600036621094,104.129997253418,29.693000793457
"402",2016-03-30,27.3899993896484,55.0499992370605,8.9399995803833,41.8800010681152,156.5,59.7099990844727,98.9100036621094,102.190002441406,29.9344997406006
"403",2016-03-31,27.2474994659424,55.2299995422363,8.90750026702881,41.75,156.979995727539,59.2200012207031,99.3099975585938,102.230003356934,29.681999206543
"404",2016-04-01,27.4974994659424,55.5699996948242,9.03750038146973,42.4700012207031,159.820007324219,59.8699989318848,99.0699996948242,105.699996948242,29.9249992370605
"405",2016-04-04,27.7800006866455,55.4300003051758,8.94999980926514,42.060001373291,157.770004272461,59.2000007629395,98.6800003051758,104.349998474121,29.6595001220703
"406",2016-04-05,27.4524993896484,54.560001373291,8.9375,41.5099983215332,155.350006103516,58.3600006103516,97,104.940002441406,29.306999206543
"407",2016-04-06,27.7399997711182,55.1199989318848,8.94999980926514,41.8600006103516,155.190002441406,58.810001373291,97.4800033569336,104.830001831055,30.1040000915527
